humidity,temperature,tavg,tmin,tmax,prcp,tsun,weight
5.174685341542792,0.0205890780080193,-4.9,-6.7,-3.0,0.0,0,52.67111111111112
92.79472222222222,1.8255784118357483,-1.0,-3.1,0.5,0.8,6,52.67111111111112
91.17347222222224,3.082556582125604,0.4,-1.3,2.2,0.1,42,52.65376729166669
91.07791666666668,3.750071482487922,1.0,-0.9,2.4,1.9,24,52.61083458333338
82.65607638888889,2.259225301932368,-1.8,-7.0,1.4,0.0,96,52.62359055555558
91.54534722222223,-0.9377708484299516,-8.5,-12.3,-4.7,0.0,480,52.29232611111112
89.07736111111109,-2.648781748188405,-8.0,-13.0,-4.4,0.1,30,52.38475888888891
90.13118055555556,1.812448611111111,-1.1,-4.5,0.9,0.1,0,52.64971104166668
90.16652777777776,3.6595248641304345,-0.1,-0.6,0.9,0.0,0,52.61831708333337
86.3720138888889,4.034587016908213,-0.8,-3.6,1.1,0.0,78,52.57475145833336
87.87368055555557,4.752350241545894,1.2,-1.5,4.5,1.1,0,52.47550562499999
84.40236111111112,6.899888707729468,3.5,2.1,4.8,3.4,12,52.42196722222221
80.83861805555556,5.965962047101449,2.0,-1.0,5.8,0.4,0,52.28511916666667
85.1835486111111,4.471487167874397,1.0,-0.4,2.5,0.3,30,52.18620951388889
87.00312500000001,4.085289598429951,-0.3,-2.2,2.4,0.6,54,52.25929944444445
89.96993055555556,2.929196165458937,-3.4,-6.5,-1.4,0.0,204,52.12863590277777
87.33236111111113,2.4983240036231886,-3.0,-5.7,-0.4,0.0,228,52.23552902777777
86.03218055555557,3.478641500603865,-3.8,-7.4,-0.9,0.0,402,52.081065625
90.28916666666667,3.4917176026570043,-4.6,-8.8,0.1,0.0,504,51.85140284722224
84.8114236111111,5.79679338768116,-2.8,-8.3,3.5,0.0,510,51.77167027777779
83.64284027777778,5.499719806763285,-3.6,-8.5,1.7,0.0,498,51.76248118055554
86.59881944444443,4.857344957729468,-5.4,-9.5,-0.4,0.0,462,51.75404333333333
92.83111111111111,2.391013979468599,-9.0,-12.6,-4.4,0.0,432,51.7725411111111
92.5231944444444,2.46311038647343,-7.0,-8.6,-5.5,0.0,0,51.73702770833335
91.2834722222222,5.01563677536232,-3.8,-6.3,-1.9,0.0,0,51.76173284722223
85.84865277777779,7.914984042874397,-1.3,-3.7,2.0,0.0,438,51.657218402777794
90.18652777777775,7.431986443236716,-2.0,-6.3,2.9,0.0,504,51.50350131944444
93.07451388888887,6.354862711352657,-4.2,-7.6,-0.3,0.0,480,51.5229688888889
95.61951388888887,7.13807353562802,-2.7,-8.1,2.9,0.0,402,51.44717166666669
93.29027777777776,9.669794595410629,1.2,-3.5,5.0,5.9,0,51.45432180555557
92.24611111111108,11.545804830917875,3.0,0.8,5.0,0.0,0,51.40508888888889
91.214375,11.516257518115944,1.8,0.1,4.1,0.4,36,51.36237659722223
91.32270833333337,11.673543131038649,2.8,1.1,5.0,0.1,0,51.34662048611112
93.1325,13.33437382246377,4.1,1.1,9.1,0.1,42,51.271580138888886
91.00638888888886,13.32595935990338,4.5,0.7,8.0,1.6,264,51.15782506944445
92.26645833333332,13.96001754227053,4.7,1.9,8.6,0.0,396,51.022240416666655
91.31576388888888,13.178081219806764,3.7,1.2,6.9,0.0,42,50.89780555555554
91.41222222222224,13.103353396739127,2.5,0.1,6.0,0.3,156,50.84343381944444
91.62104166666668,11.534402792874394,0.9,-1.3,5.0,0.0,378,50.678775416666674
90.10069444444444,8.577688919082126,-1.5,-3.8,0.4,0.0,0,50.61381937500001
90.22208333333334,9.825184797705315,-0.2,-1.1,0.8,0.0,0,50.57008694444442
92.74763888888889,11.884489341787438,1.4,-2.9,7.1,0.0,486,50.442068958333344
93.3114583333333,9.871825875603866,0.4,-1.1,1.3,0.0,0,50.378403194444445
88.40116666666667,12.872558318236711,3.1,0.3,9.4,0.0,414,50.21208486111109
87.62848611111112,12.09538860205314,3.3,-1.5,9.4,0.0,564,50.07613048611108
86.88378472222222,10.318743900966185,2.3,-3.4,9.1,0.0,552,50.012841319444426
88.35095138888887,10.19380569142512,3.1,-2.0,10.3,1.8,240,49.91633402777782
88.26125000000002,10.494512817028989,5.9,3.3,8.8,1.1,156,49.9738479861111
88.64270833333336,10.44902942330918,5.4,1.3,7.6,0.0,0,49.95848416666664
89.65784722222223,9.17893025362319,2.7,-2.5,7.6,0.1,108,49.92752361111109
89.29090277777776,11.091452596618357,6.6,4.3,8.7,1.7,0,49.88387097222224
92.61104166666668,13.718310537439612,9.3,7.7,11.3,1.9,0,49.88130034722224
91.62465277777778,13.331340277777777,9.3,8.6,10.0,0.8,0,49.80722333333333
84.51845138888889,13.667048082729467,9.7,6.3,15.0,1.2,174,49.72004104166667
73.23195833333334,10.198873746980675,5.2,1.2,8.5,0.0,372,49.57897201388888
82.89356250000002,9.17282958937198,3.2,-2.4,9.9,0.0,354,49.56743791666671
77.23838888888888,12.60358337862319,7.2,2.2,13.3,0.0,372,49.439744097222224
75.81672916666668,16.136165760869563,9.7,6.5,15.1,7.8,294,49.25202361111112
81.14340277777778,10.659617149758454,5.6,3.4,9.2,2.4,174,49.19130715277775
81.48640972222223,9.2981514794686,5.5,3.0,9.3,2.4,78,49.160902222222205
72.08386111111112,11.01928070652174,7.9,5.7,10.5,0.0,342,49.109659444444446
72.54627777777776,11.57625526871981,6.6,1.7,11.2,0.0,288,49.0541117361111
75.9237777777778,13.96123932669082,8.7,1.0,16.5,0.0,402,48.94353020833336
76.15171527777777,13.079030495169084,7.7,4.6,12.5,2.6,180,48.83714923611112
83.55777777777779,10.354058680555555,5.4,4.1,8.5,2.2,18,48.83859944444445
85.71404166666667,10.25522389794686,5.3,3.2,8.6,0.1,156,48.78578868055556
84.96403472222222,9.776312439613523,5.1,1.2,8.5,5.1,0,48.80949944444449
87.45196527777779,13.92908375603865,8.9,6.0,14.0,8.3,72,48.77778701388891
78.58217361111112,13.229694972826088,6.7,1.1,10.4,0.0,252,48.61769083333334
81.36616666666667,12.255011624396134,5.1,-0.7,11.6,0.0,348,48.596617986111134
78.1363888888889,12.799247146739134,5.8,0.0,12.4,0.0,642,48.44709354166667
78.90818055555555,12.645031174516909,5.2,-0.7,11.5,0.0,462,48.4451588888889
79.6541111111111,14.358208997584542,7.7,0.0,15.0,0.0,528,48.43288319444445
84.38550694444443,16.30586092995169,9.2,4.0,14.1,0.0,144,48.64538631944444
86.82486805555556,17.97445307971015,9.4,2.3,16.7,0.0,642,48.818684583333344
80.96656250000001,16.99588574879227,9.0,2.7,14.5,2.0,294,49.09600805555556
86.136375,15.601010869565217,8.4,6.4,10.3,13.3,6,49.03837909722224
89.90055555555556,18.249475845410625,10.6,7.9,13.5,0.3,42,49.028634791666654
80.17863194444443,18.09347584541064,11.1,8.7,13.5,0.0,30,48.944433263888925
81.3509375,17.19790652173913,9.0,5.1,11.7,5.1,0,48.849176458333325
85.96333333333332,16.17523028381643,6.0,4.6,7.2,0.1,6,48.69548545277778
90.18305555555555,18.441914824879227,8.5,5.6,13.6,0.0,72,48.70176000000003
87.43638888888887,18.36710733695652,8.2,5.0,12.8,0.0,198,48.59887000000001
81.4155138888889,19.12114320652174,9.1,2.8,15.8,0.0,684,48.5337770138889
74.30504166666667,20.791013934178743,10.0,2.2,17.9,0.0,738,48.26997944444445
72.5793888888889,21.529683182367148,11.9,1.5,21.2,0.0,726,48.24216868055556
66.16290972222221,22.91374018719807,14.4,8.7,18.7,0.0,504,48.23258972222221
71.54994444444445,24.771307820048307,14.1,7.2,20.2,0.0,630,48.313874236111104
72.01129166666666,25.35666138285025,15.5,7.0,24.1,0.0,636,48.58686034722223
71.05686111111112,24.93284827898552,14.7,6.9,22.6,0.0,576,48.84514694444446
78.14608333333332,24.27570214371981,13.4,10.2,18.7,0.0,312,49.01119993055556
80.55461111111111,24.06855374396135,12.7,7.6,18.8,0.0,366,49.27333333333332
84.74297916666667,23.01762182971015,9.6,4.7,15.9,0.0,312,49.41834208333333
85.13347222222222,22.363031370772948,9.7,3.6,14.7,0.0,402,49.46749743055556
88.2917638888889,22.250142934782613,8.3,5.1,12.8,0.0,336,49.54292395833334
93.43597222222223,21.532442934782605,8.6,5.7,11.0,0.0,72,49.69633326388888
94.00743055555556,24.54316681763285,10.8,5.8,15.3,0.0,192,49.66403534722226
93.32718055555556,25.407656853864736,11.7,2.3,21.5,0.0,702,49.8926908333333
88.53972916666665,25.41657321859903,13.6,5.0,24.0,0.0,600,50.507969444444434
95.15,23.51427521135265,8.9,5.1,13.7,0.0,366,50.83435347222223
86.29945138888888,23.360267964975847,12.0,4.5,17.7,0.0,222,50.71590166666666
82.08693055555555,23.01099290458937,10.9,6.3,14.1,0.4,120,50.39096520833334
83.11576388888886,23.00374486714976,10.0,5.0,15.4,0.0,276,50.29950111111111
80.94511805555555,22.288911382850245,10.0,6.4,13.6,0.9,0,50.27352187499999
84.52245833333335,21.055404770531403,7.1,5.0,10.5,1.1,114,50.09775256944443
91.22213194444444,20.87115407608696,5.1,2.5,8.8,16.5,84,49.87228173611109
92.431875,20.0547080615942,3.9,0.8,9.1,0.3,300,49.532529375
89.73450694444443,19.70535483091788,2.9,-0.4,6.5,0.1,264,49.73555958333333
87.4157013888889,21.25562563405797,4.2,-1.9,10.6,0.0,750,49.41159812500001
83.52697916666668,22.10890009057971,8.6,0.9,15.1,0.0,462,49.53135402777779
83.00226388888892,22.054025815217383,9.0,5.6,11.3,0.8,96,49.37149784722222
81.55162500000002,20.733208212560385,6.3,1.9,10.1,0.0,216,49.296254652777776
79.64452083333333,22.89175416666667,8.8,-0.7,16.4,0.0,750,49.15614124999999
86.15864583333335,21.97622509057972,7.9,5.4,13.1,0.0,96,49.14893534722221
92.37432638888886,21.8860809178744,6.3,4.4,9.3,0.7,96,49.08451958333334
93.58946527777778,21.854653381642507,6.8,4.8,10.6,0.1,84,49.0757723611111
88.03443749999998,22.534357940821256,8.3,4.3,13.8,0.0,528,48.95585347222224
86.42943055555556,23.49060069444444,9.2,4.7,14.7,0.0,348,48.67591930555557
84.38577777777779,24.321909269323672,10.9,2.1,17.6,0.0,792,48.781093125000005
90.8393472222222,22.090773852657005,8.1,5.7,11.3,22.7,27,48.93253326388891
93.24,21.13240851449276,7.4,5.8,8.8,21.2,0,48.95573333333336
91.84597222222222,22.13611080917875,8.5,4.8,10.8,7.8,2,48.89420777777779
90.6671597222222,23.26304770531401,10.6,8.3,15.7,7.3,119,48.84253166666669
93.45777777777778,23.4999053442029,10.1,7.2,15.1,0.0,51,48.79108965277779
78.21552777777778,25.03623973429952,13.7,4.8,20.7,0.0,645,48.86903027777779
92.81125694444444,24.83489417270532,13.7,11.6,17.6,1.5,12,49.70243743055554
90.88605555555556,23.382464824879225,10.5,7.3,12.1,0.1,7,49.84618993055557
85.09484027777778,23.75718417874397,8.5,3.4,12.4,0.0,260,49.502501319444455
82.41743055555554,25.086223128019324,10.3,1.1,18.0,0.0,847,49.72059020833334
80.05298611111112,26.92869746376812,15.1,5.0,23.0,0.2,509,51.69069597222222
71.38240972222223,27.189888435990344,15.9,12.5,21.3,0.0,193,42.28228033930555
66.97909027777779,27.62661654589372,16.1,11.2,22.2,1.7,382,51.891739305555575
63.470347222222216,27.43022584541063,15.5,11.5,22.1,4.4,243,52.88887340277778
59.44266666666666,27.730171648550726,15.8,10.9,21.8,0.0,478,47.67225546111112
49.66622916666669,29.31971301328502,17.2,7.8,24.3,0.0,858,58.664543263888895
43.58784722222222,30.330808574879228,19.9,11.0,27.2,0.0,858,60.153703125000014
44.31686111111113,29.857503623188407,20.2,14.0,26.8,39.5,549,61.267212222222206
50.343875,26.70888753019324,14.5,9.1,20.6,5.5,100,61.67192881944444
50.35190277777778,26.52391047705314,12.3,6.9,17.9,0.0,531,61.04844569444446
50.8042638888889,27.93136156400966,14.6,5.9,20.8,0.0,762,61.18332076388888
47.4895277777778,29.473564311594203,17.0,12.5,21.8,0.0,432,61.89030263888887
49.63450694444446,28.646651117149755,18.8,10.5,26.1,0.0,495,62.60313347222223
48.57360416666666,27.122233846618368,15.9,11.9,19.6,0.0,271,62.834616944444434
51.83559027777778,28.863519021739133,16.3,10.0,23.4,0.0,518,62.84354861111112
49.883388888888895,29.869098429951688,18.5,10.3,24.8,0.0,869,63.36226729166668
47.19458333333333,30.877609903381643,21.1,12.8,27.8,0.0,870,64.05155451388889
45.35329166666666,31.417936292270536,22.6,13.2,30.0,0.0,833,64.69550784722223
47.04975694444445,31.90840851449275,24.3,17.1,32.2,6.4,575,65.27871937500002
50.67898611111112,30.29571920289856,21.3,17.2,28.2,0.1,353,65.56244402777779
48.17301388888888,29.97147916666668,19.6,15.0,24.1,0.0,630,65.50066791666666
45.559006944444455,30.17601237922705,19.7,13.1,25.5,0.0,693,65.606415
44.7214027777778,30.74325634057971,21.4,12.9,28.4,0.0,848,65.72587284722222
47.38424999999999,30.22778804347826,21.1,15.9,28.2,10.7,486,66.13120701388887
51.12775000000001,27.754038194444448,17.2,13.3,21.7,1.9,233,66.34978944444445
52.64886111111111,27.42658529589372,14.7,11.9,17.9,1.1,118,66.21971861111113
53.73692361111111,26.462967391304343,14.8,10.8,21.3,0.9,265,66.18767979166667
53.09317361111112,24.598409420289844,12.8,8.9,18.0,0.3,586,65.95599791666665
50.392199845679016,27.55932818370908,16.3,8.8,22.8,0.0,706,65.37648910493827
46.93736111111111,27.775457125603864,17.0,10.8,23.9,3.9,417,65.51138861111112
49.2061736111111,28.41342436594203,16.8,9.8,23.5,0.0,599,65.82927319444444
47.55200694444443,29.95075362318841,21.2,11.0,28.6,0.0,736,66.1584246527778
44.25611805555556,29.97934918478261,21.1,14.2,24.9,0.0,638,66.81262208333335
43.83744444444443,28.633015549516912,17.2,10.8,23.3,0.0,582,66.90162875
47.00559027777778,29.813268115942027,18.8,11.0,25.4,0.0,872,67.10368847222222
49.39797222222223,30.194532910628016,21.8,12.5,29.4,0.0,709,67.60866548611112
47.20940972222223,28.26449275362319,19.1,13.9,22.5,0.0,325,67.92428041666666
48.61233333333333,26.50391878019325,15.9,11.5,19.1,0.0,297,67.86460020833334
50.207902777777775,30.145412288647343,20.1,14.3,25.7,0.0,773,68.02541027777778
45.855583333333335,31.107401419082127,22.6,12.8,30.5,0.0,875,68.22945006944447
45.38570833333333,31.6484125905797,24.5,14.1,32.7,0.0,852,68.40166444444445
47.49041666666667,31.762296339030343,25.0,18.9,31.4,0.0,722,68.45236416666667
47.962583333333335,31.53155510265701,25.5,16.6,33.9,0.0,563,68.51092694444445
48.29848611111111,30.190350845410624,23.0,19.2,27.7,0.0,627,68.50450979166666
46.00172916666667,29.25949169685991,21.3,15.0,26.7,0.0,832,68.43043875000002
46.01794444444445,28.58116500603865,20.7,16.1,26.4,0.0,275,68.3386688888889
48.49579166666666,30.11696648550725,22.6,17.5,28.7,0.1,710,68.23375430555554
49.0418125,29.52574667874396,20.6,16.9,26.9,0.1,97,68.18173361111111
52.58225694444445,29.02599939613528,19.7,16.1,25.4,24.3,327,68.12511979166668
53.39443055555555,26.94032291666667,17.2,14.5,22.7,6.0,171,67.7959373611111
53.44959722222223,26.93739583333333,17.8,14.0,22.5,0.0,512,67.58012597222222
52.34436805555556,25.530603260869565,15.9,13.5,19.8,1.4,69,67.41865666666665
56.00805555555555,25.925065972222217,16.8,14.1,21.2,0.1,72,67.31475076388888
55.28271527777778,27.30920727657005,18.5,13.1,24.3,0.0,460,67.01975784722224
52.02770833333332,29.060042421497588,20.1,13.3,26.0,0.0,804,66.65274125
50.765277777777776,30.28127717391304,22.4,13.4,29.5,0.0,843,66.346134375
50.52942361111112,30.357507548309183,23.3,15.6,32.4,12.5,674,66.11563222222222
53.5080625,30.15516983695652,23.0,17.1,30.1,0.2,588,66.06634013888889
51.769875000000006,31.476105072463778,24.2,16.7,30.0,0.0,728,65.83789361111111
50.57827777777777,30.759858242753623,23.7,16.0,30.6,2.9,681,65.58049409722223
53.36476388888889,28.97137394323672,20.9,18.1,25.5,6.3,228,65.36899305555555
55.32070138888887,27.7857095410628,19.3,16.7,24.1,0.0,353,65.33870576388888
55.45290277777777,26.731935839371985,17.7,13.1,21.4,9.2,123,65.21419472222223
55.88375,26.695391002415462,15.8,10.0,21.5,0.0,731,65.00180902777778
52.61418749999999,27.153851147343,16.9,11.5,22.8,2.3,460,64.65694923611112
54.43603472222222,25.120129528985515,15.2,11.4,19.2,0.0,161,64.55566326388889
55.64446527777778,26.671906853864737,18.4,10.4,24.9,0.0,432,64.39523666666665
54.95347916666668,29.19493297101449,21.1,15.2,26.8,0.0,288,64.14813125
54.81520138888888,30.49486322463768,23.3,16.7,30.2,0.0,718,63.98766458333333
53.23409722222223,31.28219187801932,25.2,17.5,34.1,1.7,770,63.81502361111112
54.31240277777778,28.94416983695653,20.7,17.5,24.8,2.2,264,63.63924756944445
55.55448611111111,30.153991696859904,22.4,16.3,28.1,0.2,621,63.51718006944444
53.67545833333335,30.005295742753628,22.1,17.2,28.0,0.0,487,63.361182499999984
52.05572916666668,28.59776328502416,20.3,16.7,24.2,0.0,509,63.19650166666668
52.48876442307692,26.388052106558906,16.1,13.4,20.8,0.9,190,62.97206469017093
56.343500000000006,23.62077038043478,13.6,12.7,14.5,29.4,0,62.80818263888887
61.251625,23.787871980676325,14.6,12.8,16.9,13.3,14,62.76254354166668
62.72107417929295,25.59928649264384,17.4,12.5,22.6,1.3,100,62.56112070707072
60.09634027777779,26.635729015700488,18.2,14.6,22.5,0.0,484,62.220052152777775
57.430972222222216,28.828176932367143,21.1,15.3,27.5,0.0,522,61.95447215277778
54.6802152777778,29.712806763285027,23.1,16.4,29.3,0.3,558,61.735198819444456
55.025125,29.47826117149759,21.4,16.9,28.2,0.8,505,61.54060375
56.33261805555555,29.75805480072464,23.1,18.4,30.7,1.0,447,61.33006312500003
56.72872222222222,29.843010869565216,22.7,18.3,28.2,10.2,450,61.256494444444456
56.52196527777778,29.597668327294688,21.7,17.5,27.3,2.5,220,61.19284069444446
55.85354861111111,28.88348188405797,20.8,16.2,24.5,0.0,282,60.983521527777775
56.08447222222222,28.25686262077295,20.3,14.4,27.1,0.0,393,60.799151388888895
57.5945347222222,27.996717693236707,18.1,12.2,23.9,0.0,648,60.6237223611111
57.78481249999999,28.32733499396136,18.7,10.5,25.3,0.0,804,60.45898798611112
58.03936111111111,27.63277823067633,19.1,12.5,24.8,0.0,254,60.31088006944443
60.21238194444445,27.552589673913044,19.6,14.2,24.1,5.3,424,60.20789583333335
61.73584722222223,25.48404891304348,15.5,14.2,17.1,10.1,49,60.18595118055556
65.70015277777777,23.71156099033816,14.2,12.9,15.9,2.1,0,60.11222006944444
67.16299305555556,24.01736805555556,15.0,11.9,18.9,0.8,77,59.95193229166666
67.66618055555556,26.700593599033823,18.1,14.8,23.7,0.9,324,59.74514284722222
66.66488194444443,28.89002506038648,20.4,13.7,26.3,0.0,553,59.577625625
65.57679166666668,28.650371678743955,21.2,14.5,30.2,0.3,545,59.42187124999999
67.29650694444446,28.37027566425121,20.8,16.7,25.4,7.1,431,59.30775736111111
67.53947222222223,28.541126207729462,21.3,16.2,27.1,0.0,527,59.1750751388889
66.45962499999999,27.960676630434783,20.3,15.1,27.9,2.0,304,59.04046805555555
65.33522222222221,26.097087409420286,17.1,13.9,21.7,0.0,513,58.89099951388889
63.263013888888885,25.078070048309176,16.0,10.9,20.7,0.0,654,58.705016388888886
64.29890972222222,25.3699714673913,15.9,10.2,22.1,0.0,485,58.541503611111104
65.84011805555554,25.88776343599034,16.4,9.3,24.0,0.0,637,58.37814833333332
66.24466666666667,26.733063556763284,18.8,10.5,26.3,0.0,751,58.207841875000014
65.73629166666667,26.176519323671496,19.4,13.3,25.5,0.0,269,58.058819166666666
65.79217361111112,26.710937047101453,20.6,13.7,28.5,14.1,629,57.94723805555555
66.8731736111111,26.89777279589372,22.0,16.2,29.3,0.0,608,58.45594368055558
70.36426388888889,25.154432216183576,21.1,17.3,26.4,0.0,345,61.00400090277778
75.9184375,24.090712711352666,20.7,14.6,26.9,0.0,735,60.883991944444425
79.31828472222223,23.72903155193237,21.1,13.1,29.0,0.0,754,60.75153319444445
82.94486111111111,25.939137077294685,23.9,16.0,31.3,0.7,592,59.33179083333332
81.61034722222225,22.42081325483092,18.0,14.9,21.6,4.0,61,56.33321805555556
84.36305555555558,18.991922554347823,15.0,10.7,19.5,0.0,184,55.11211673611112
87.93534722222222,16.759790760869564,13.5,9.4,19.1,0.0,287,55.058306111111136
77.10474999999998,16.93926615338165,11.0,8.9,13.9,1.2,257,56.24630451388888
76.13406944444444,13.855039402173915,8.7,7.0,10.3,1.4,9,56.20662472222222
77.63646527777777,13.704957593599037,9.6,5.4,12.4,4.4,353,56.25444503472222
76.33897916666666,11.793945803140096,6.6,4.1,10.5,0.1,244,56.181366666666655
74.94674305555557,11.84447971014493,6.4,2.8,9.5,0.0,81,56.1147777777778
71.0732013888889,15.431244776570049,8.5,5.4,13.9,0.0,332,56.00833548611112
72.29465277777778,16.430239885265703,9.8,4.7,15.6,0.0,263,55.86893499999999
79.15455555555558,14.504260628019326,7.8,2.9,11.8,0.0,103,55.83768888888893
81.64831249999999,13.87147592089372,7.4,2.3,13.7,0.3,79,55.82575555555557
83.76650694444443,13.0839395531401,7.5,5.4,10.9,6.2,0,55.81780069444444
80.02053472222222,11.598929770531404,5.6,3.2,7.4,0.1,41,55.78762222222218
79.75772222222223,11.379601358695654,6.7,3.5,8.7,0.0,9,55.74832222222219
81.56010416666668,11.84793357487923,7.5,6.9,8.6,1.9,0,55.70296666666662
84.31555555555555,11.47566497584541,7.4,6.7,9.5,0.0,0,55.70176666666665
85.74805555555555,9.894366666666668,5.9,4.9,7.1,1.5,0,55.685922430555536
