humidity,tavg,tmin,tmax,prcp,tsun,weight
70.72529861111113,15.1,10.3,21.1,0.0,563,56.96377777777777
74.40393055555556,13.9,7.8,22.2,0.0,420,56.8926111111111
72.93324305555556,14.4,7.3,23.4,0.0,481,56.84518624999999
73.97819444444444,13.3,7.0,22.3,0.0,420,56.781212361111095
76.92582638888886,11.8,8.1,20.3,0.0,296,56.74040034722223
77.35016666666667,11.3,5.7,19.5,0.0,232,56.6832777777778
76.04446527777777,12.9,8.8,19.6,0.0,86,56.62941125000001
77.45361805555555,12.7,8.4,18.8,5.3,33,56.58426666666668
78.29820138888888,9.7,7.1,12.6,0.9,128,56.55915576388893
78.88529166666666,8.9,6.3,11.5,0.1,37,56.48938888888888
82.78270138888888,11.6,9.0,13.5,0.1,0,56.46516666666665
81.20720833333333,13.7,9.8,17.7,0.0,118,56.38941027777784
81.52102083333334,11.3,7.9,15.7,1.2,114,56.29426416666669
77.10474999999998,11.0,8.9,13.9,1.2,257,56.24630451388888
76.13406944444444,8.7,7.0,10.3,1.4,9,56.20662472222222
77.63646527777777,9.6,5.4,12.4,4.4,353,56.25444503472222
76.33897916666666,6.6,4.1,10.5,0.1,244,56.181366666666655
74.94674305555557,6.4,2.8,9.5,0.0,81,56.1147777777778
71.0732013888889,8.5,5.4,13.9,0.0,332,56.00833548611112
72.29465277777778,9.8,4.7,15.6,0.0,263,55.86893499999999
79.15455555555558,7.8,2.9,11.8,0.0,103,55.83768888888893
81.64831249999999,7.4,2.3,13.7,0.3,79,55.82575555555557
83.76650694444443,7.5,5.4,10.9,6.2,0,55.81780069444444
80.02053472222222,5.6,3.2,7.4,0.1,41,55.78762222222218
79.75772222222223,6.7,3.5,8.7,0.0,9,55.74832222222219
81.56010416666668,7.5,6.9,8.6,1.9,0,55.70296666666662
84.31555555555555,7.4,6.7,9.5,0.0,0,55.70176666666665
85.74805555555555,5.9,4.9,7.1,1.5,0,55.685922430555536
85.74352777777779,5.5,2.8,7.6,3.7,0,55.64572215277778
87.23798611111113,2.7,0.5,5.1,15.9,0,55.63902222222226
83.9974097222222,3.7,-0.8,8.1,0.0,140,55.61442222222223
86.27277777777778,1.4,-1.6,4.8,0.0,46,55.58100000000002
87.20625,1.5,-0.8,3.6,0.0,0,55.52574395833332
86.4476388888889,3.1,1.8,4.1,0.0,0,55.51123277777776
86.66055555555555,3.5,1.9,4.8,0.1,0,55.460060069444445
80.65159722222221,4.5,2.2,6.4,2.0,58,55.44871847222221
84.34004166666668,4.1,2.2,7.0,1.1,113,55.38669298611112
85.14693055555556,3.7,2.5,5.6,1.0,0,55.35180111111112
88.3026388888889,7.2,5.5,7.8,0.7,0,55.35132298611112
78.89171527777778,7.0,2.5,12.7,0.0,446,55.268977777777785
74.49876388888889,7.6,0.0,15.1,0.0,343,55.14493333333333
74.53655555555555,11.0,7.1,14.8,6.0,81,55.07379881944443
84.42659722222223,6.1,1.6,9.7,7.2,2,55.05882958333331
81.48722222222221,2.6,1.0,4.4,0.0,109,55.04476798611109
84.56352083333333,3.4,2.0,4.5,11.4,22,55.00042263888887
87.99381944444447,3.9,2.0,6.0,2.7,25,54.965806041666646
86.61694444444441,1.4,-0.6,4.1,0.1,9,54.95040027777776
87.25826388888889,0.6,-0.8,2.1,0.5,30,54.92835631944445
88.40451388888887,-0.6,-2.4,0.8,0.0,4,54.846566666666654
91.81145833333332,-3.0,-4.5,-1.9,0.0,0,54.84376666666666
88.87784722222223,-1.8,-2.7,-0.3,3.2,0,54.84336666666667
91.10854166666664,1.9,-0.3,3.6,0.4,0,54.76575541666663
88.36256944444445,3.7,2.6,5.5,0.0,15,54.75096666666664
83.98554861111113,3.9,3.3,4.4,0.0,0,54.70500256944445
80.46064583333333,2.8,-1.1,5.9,3.6,419,54.66474375000005
81.72256944444443,3.4,0.1,6.6,0.5,232,54.62697159722224
78.84117361111112,-0.2,-1.0,1.6,0.0,79,54.5726407638889
83.74902777777775,0.2,-2.9,6.7,3.0,0,54.503014097222255
85.43061805555557,5.4,4.1,7.1,12.6,0,54.49397826388889
75.97697222222223,3.0,-0.5,7.3,0.1,84,54.45903527777781
81.18114583333333,2.1,-0.8,5.4,5.5,164,54.39158888888889
77.67574305555556,4.6,2.4,6.0,5.6,123,54.41328000000002
86.21395833333334,2.7,1.7,4.5,1.2,36,54.34756666666667
86.86784722222221,2.1,1.1,3.8,0.2,92,54.305288819444456
87.07979166666667,1.6,0.2,2.3,0.2,0,54.27172805555556
87.25701388888892,0.3,-3.0,2.1,0.3,0,54.192019930555546
89.87791666666668,0.4,-2.5,2.1,0.7,0,54.23290597222224
92.42062500000002,2.7,1.6,3.6,0.6,0,54.02542058055553
93.60499999999998,5.2,3.3,7.1,1.9,0,54.18264486111109
92.58861111111112,6.4,5.4,7.7,1.7,0,54.156747708333306
89.26597222222222,7.1,5.3,8.3,0.0,0,54.13263548611109
86.50243055555556,6.6,5.5,7.7,0.0,0,54.05610083333331
87.68986111111111,3.2,-1.2,5.5,0.0,0,53.92953340277776
85.2718402777778,2.4,-2.2,9.1,0.0,144,53.88560430555555
86.30229166666669,2.9,0.6,4.9,0.3,0,53.817576736111135
85.7477986111111,2.3,-1.2,4.3,0.5,37,53.80604312500002
84.48184027777776,0.4,-1.3,2.8,2.3,150,53.71020513888891
90.70270833333332,5.2,1.2,11.5,5.5,0,53.68756750000003
82.28715972222223,5.1,3.6,6.9,2.2,42,53.40307055555555
79.35251388888888,6.8,4.2,9.1,12.9,36,53.53512319444447
83.45701388888888,7.1,4.8,10.7,9.3,0,53.43564437500001
81.11499305555553,8.4,6.7,10.6,2.0,0,53.33883972222222
87.7023611111111,7.0,5.5,8.1,0.6,0,53.23664458333331
83.20757638888888,5.2,3.8,6.9,0.0,0,53.15535555555553
83.04077777777776,5.1,4.0,7.0,0.0,0,53.05353333333334
81.4437847222222,4.6,2.3,8.4,0.1,154,52.98341694444442
83.39563194444446,5.1,2.6,10.0,0.0,245,52.92758993055551
86.961875,3.7,2.2,5.5,0.0,18,52.89668840277778
87.42777777777779,4.0,3.0,4.9,0.0,0,52.848744444444485
83.62007638888888,3.2,0.9,4.8,0.0,0,52.79920000000002
78.08584027777775,1.3,-2.0,4.4,0.0,261,52.72274444444445
83.23743749999998,1.4,-2.6,5.2,2.3,4,52.68761111111112
81.47327083333333,5.6,2.6,7.0,3.9,141,52.61268291666669
81.03575,2.3,0.3,3.8,2.3,151,52.54234111111112
78.8431388888889,4.8,2.0,9.8,3.9,136,52.47516770833332
80.37917361111111,2.8,0.9,5.6,1.8,175,52.39755583333335
86.53972222222222,1.5,0.4,3.9,4.7,15,52.34182277777777
84.5770763888889,1.8,-0.2,5.0,1.0,133,52.29233208333333
86.71638888888889,2.0,-0.2,5.2,0.7,0,52.24044999999999
83.95101388888888,5.9,4.7,7.5,0.1,13,52.21066618055551
81.59840277777776,8.5,6.2,11.9,0.0,112,52.14966180555555
75.70894444444446,9.0,5.5,12.1,0.0,11,52.07088909722222
81.24355555555555,7.4,5.5,9.2,0.7,34,51.674389899027766
87.34097222222222,4.2,2.9,5.6,0.0,0,51.98702222222223
84.34481944444444,6.6,5.2,7.6,0.0,0,51.94820006944448
82.613125,8.2,7.0,9.5,1.2,0,51.90643284722221
78.30746527777778,5.4,2.0,8.9,0.0,481,51.80807326388892
82.00913888888887,6.6,3.0,9.0,6.6,7,51.7977801388889
82.95125,3.2,0.9,5.4,1.0,61,51.71001145833333
84.98972222222223,1.6,-0.5,2.9,0.3,34,51.702922569444446
82.47304166666667,1.8,-0.4,4.4,0.4,46,51.60646666666669
85.35638888888887,-0.2,-1.7,1.5,4.4,11,51.6116
82.33605555555555,-2.1,-4.4,1.5,0.0,370,51.65801049722222
84.06795138888889,-2.2,-5.0,1.0,0.0,99,51.91615520833332
86.16645833333332,-2.0,-5.2,1.2,0.0,425,51.910499930555545
86.31476388888888,-2.3,-4.8,1.7,0.0,312,51.88713326388888
88.42034722222222,-1.9,-5.7,0.5,0.0,0,51.8489303472222
84.4171875,0.8,-0.7,2.8,0.0,0,51.81714548611112
83.24646527777777,1.7,0.0,3.0,0.4,0,51.78359298611112
83.62605555555555,0.8,-2.1,4.5,1.6,111,51.766495486111126
79.66106944444445,-0.1,-3.7,4.8,0.0,472,51.67791111111112
81.02204861111112,-1.5,-6.4,4.0,0.0,576,51.61563333333336
83.01070833333333,-0.2,-3.3,1.6,2.1,0,51.57984444444446
84.8034861111111,2.2,-1.1,6.5,0.0,180,51.56803333333334
85.58095138888889,0.2,-1.5,1.8,0.0,0,51.51380000000001
85.44293750000001,0.1,-3.1,4.7,0.0,466,51.46686666666668
86.47078472222223,-1.2,-4.2,1.6,0.0,213,51.43333333333336
88.11171527777778,-1.4,-4.4,0.9,0.0,11,51.35391326388888
77.64760416666668,-0.4,-3.5,4.6,0.0,524,51.30492854166664
64.78341666666667,-0.8,-4.1,3.1,0.0,597,51.21066833333333
62.85345138888889,-2.0,-5.1,2.3,0.0,592,51.13061118055555
59.576166666666666,-2.8,-7.3,2.9,0.0,604,51.058955555555535
54.94662499999998,-5.2,-8.9,-1.2,0.0,619,51.0070177777778
63.61287500000001,-7.3,-10.2,-3.4,0.0,357,50.94608229166668
67.93240972222223,-8.0,-11.6,-3.6,0.0,572,50.91046090277778
64.93104861111111,-8.1,-11.8,-3.5,0.0,576,50.8546575
52.94038194444445,-4.8,-9.2,1.1,0.0,493,50.81601131944444
60.146138888888906,-3.7,-8.4,-0.1,1.6,17,50.738955555555584
74.81604166666666,-1.7,-4.2,1.4,0.4,1,50.72275555555559
74.65731944444444,3.8,-0.7,9.6,0.0,308,50.70326666666668
71.16938888888889,5.9,1.1,12.1,0.0,381,50.56771638888889
77.17463888888888,2.2,-1.7,5.4,0.0,182,50.39174444444446
73.1204513888889,6.5,3.7,10.0,0.0,179,50.38094520833332
70.40910416666668,6.2,1.5,11.4,2.5,207,50.34306680555554
82.0783263888889,4.9,1.4,8.8,3.9,2,50.11887293888886
82.71424305555553,8.5,5.0,12.6,0.8,71,50.30853333333334
74.12364583333333,11.4,4.9,17.9,2.0,341,50.149956944444426
79.76091666666667,10.2,8.3,13.4,0.1,42,49.98774826388888
78.77811805555555,7.3,4.1,9.3,4.6,1,49.92247937500002
83.17136805555556,5.0,2.0,8.3,0.0,62,49.8758666666667
74.87555555555554,5.7,-0.7,11.4,0.9,482,49.84882222222223
83.57165277777779,6.1,0.6,9.3,5.5,8,49.81466666666662
76.65768055555556,-1.8,-4.1,0.5,6.2,0,49.79148888888887
74.23311805555555,-3.4,-5.2,-0.8,0.6,0,49.69818333333336
68.29205555555556,-2.1,-4.8,2.0,0.0,369,49.62582770833334
79.83433333333333,-2.2,-6.5,0.9,0.4,195,49.57523506944443
70.17485416666669,0.2,-5.1,5.7,0.0,683,49.54557777777777
71.521125,0.5,-2.4,3.3,0.9,0,49.48691111111111
84.04490972222222,3.7,1.5,7.0,0.0,2,49.49614444444445
72.77227777777776,5.2,0.9,10.7,0.0,575,49.4343111111111
77.3048611111111,6.3,2.7,9.6,0.1,8,49.17582229166671
71.65164583333333,6.5,1.5,11.1,2.7,230,49.42965681111111
79.1488611111111,8.1,5.0,12.0,4.6,67,50.91173590277779
66.94025,6.0,1.4,9.9,0.0,124,50.83003520833332
70.59030555555556,7.3,-0.8,14.3,8.2,377,50.77376666666665
78.9979861111111,8.0,4.7,11.8,0.0,120,50.7826
77.96133333333334,6.3,4.3,10.1,3.6,162,50.7296891666667
71.4087013888889,8.8,2.4,14.5,0.1,550,50.69265555555555
56.63179166666668,15.0,9.0,21.3,0.6,442,50.75496048611114
64.8935,13.4,7.6,22.0,1.1,452,50.94909388888888
69.27996527777779,9.3,2.6,13.6,0.0,201,51.01214145833334
66.95840972222223,7.6,-0.8,14.8,0.0,760,50.92344590277779
61.0316875,12.8,4.7,21.4,0.0,758,50.87980083333333
64.23205555555556,14.4,7.4,21.6,0.0,736,50.98113812500002
71.9748125,13.6,5.5,20.9,0.0,164,51.06093333333333
72.95288194444444,14.4,7.7,21.0,3.4,316,51.15805916666667
78.7754236111111,12.6,8.1,18.0,0.0,471,50.186863200000005
73.75833333333335,15.0,10.1,21.3,1.4,392,50.00578430555557
87.02409722222222,10.0,8.3,11.9,14.2,0,50.08998819444444
77.31225000000002,13.1,5.7,19.7,0.0,634,50.04910020833333
76.22989583333333,14.6,7.1,21.0,0.0,471,50.08650201388889
73.68062499999999,16.1,11.1,21.1,0.0,404,50.20863333333332
73.52419444444442,15.5,8.3,22.3,0.0,687,50.3567629861111
70.157625,16.9,8.3,24.9,0.0,779,50.61110708333333
66.16665972222224,18.6,9.5,27.0,0.0,777,50.97355888888888
67.30968750000001,19.1,9.6,27.7,0.0,778,51.34274583333333
71.90813194444445,19.3,10.9,27.3,0.0,659,51.75566743055557
71.31462499999999,19.8,11.7,27.4,0.0,628,52.24964229166664
70.87411805555556,17.0,12.6,21.3,0.8,333,52.52446708333334
66.76268749999998,15.1,10.1,20.3,0.0,603,52.50243381944444
62.97565229885058,14.7,10.3,20.1,0.3,540,52.5171428184866
58.0718125,11.1,6.0,15.4,0.0,519,52.40313333333334
61.901569444444455,12.5,3.2,19.9,0.0,743,52.29878861111109
62.46760416666669,14.5,9.8,19.8,8.7,548,52.59593222222224
67.23521527777778,18.0,10.8,25.6,0.0,663,53.43330847222224
58.92536805555554,15.0,10.7,19.8,0.3,475,54.084525208333325
60.68658333333334,10.2,5.5,14.4,0.0,588,53.86728291666666
68.16553472222222,11.0,3.2,18.3,0.0,142,53.90428736111111
64.6527638888889,14.7,10.2,20.3,0.0,447,53.2496775884722
63.10159722222221,15.0,9.5,21.2,0.0,568,55.07928534722223
62.79829861111111,16.7,9.6,23.6,0.0,817,56.42732180555555
61.0161388888889,17.1,9.5,24.3,0.0,819,57.9853847916667
59.90958333333333,18.3,9.6,25.5,0.0,820,59.41691000000001
57.87912500000001,19.2,10.9,25.9,0.0,791,60.807508402777806
59.81720138888889,18.6,11.6,26.5,1.9,570,61.86989493055555
64.21411111111112,15.4,10.3,22.5,0.6,412,62.43298770833335
64.24602777777778,15.5,10.3,19.9,0.0,402,62.36615020833333
63.36344444444444,18.7,10.3,26.3,0.0,705,63.19469784722224
64.73106250000001,18.2,14.1,27.0,21.2,375,64.73814548611111
62.5189375,18.6,14.3,25.8,0.4,351,65.60396972222222
62.70947222222223,15.7,11.7,22.0,5.8,543,66.14434805555555
65.58518749999999,14.6,11.2,19.1,0.0,195,66.43526854166666
66.55528472222223,15.3,10.8,19.9,0.0,457,66.7854297222222
65.78961111111111,17.4,9.9,25.9,0.0,623,58.83946555555556
69.64952777777775,15.8,8.1,24.3,0.0,617,61.85459923611112
72.49088888888889,14.4,7.4,23.5,0.0,612,61.90066847222223
75.77400694444445,14.4,6.1,23.3,0.0,532,61.79467187499999
77.68270138888887,13.6,7.7,22.4,0.0,388,61.65281541666668
76.16550000000002,13.5,7.1,21.5,0.0,428,59.51704736111111
74.40274305555555,13.0,8.6,18.4,0.0,287,57.38867354166666
70.35372916666667,12.6,6.9,18.3,0.0,519,57.19731305555555
68.77127777777777,9.4,4.4,16.3,0.0,545,56.98695333333336
73.01054166666668,8.2,1.4,17.6,0.1,388,56.91925020833333
71.66473611111113,9.0,3.7,12.4,0.3,0,57.010024583333326
77.37827083333332,12.8,11.2,15.7,0.0,15,57.09465562499998
77.28805555555556,12.5,10.2,14.7,0.3,14,57.11822222222221
71.20004166666666,10.5,8.8,12.7,0.6,47,57.03113715277777
76.39329861111112,7.2,5.5,9.0,0.0,3,56.84652291666666
77.50710069444445,5.0,3.5,6.9,3.9,7,56.72543972222223
80.52547916666667,5.5,3.8,7.3,1.3,0,56.73900131944446
79.53029166666667,6.3,3.5,7.9,1.1,0,56.70077534722223
76.62654861111109,7.1,1.3,14.4,0.0,235,56.56140993055556
78.57506944444444,7.1,3.1,13.2,0.1,189,56.38404590277779
77.32664583333333,8.9,4.5,14.5,0.0,402,56.440045416666685
77.49949305555556,9.3,6.5,11.9,0.0,45,56.46338972222224
80.29681250000002,10.5,9.2,11.5,0.0,0,56.497688888888895
77.02581249999999,11.8,6.4,16.6,0.0,192,56.389669375
79.85240972222222,9.7,3.7,17.1,0.0,287,56.16693250000001
79.3277638888889,8.5,4.3,15.2,0.1,442,56.03222805555555
83.36109027777778,9.4,6.1,12.2,0.4,0,56.22806243055556
83.86569444444444,8.5,6.2,10.1,0.0,0,56.20444194444443
80.28275000000001,9.3,7.6,12.1,0.9,17,56.156492152777766
78.0691388888889,10.7,7.2,17.1,2.4,371,56.05504333333334
74.55778472222221,13.0,10.3,17.2,0.0,169,56.05956979166668
78.61484722222222,10.7,6.5,13.4,0.6,92,56.02506569444447
82.52663194444445,5.1,2.7,6.9,0.0,0,55.927760069444425
82.99229166666667,5.0,2.2,7.1,0.0,0,55.92364326388887
80.21004166666667,4.2,-0.5,9.6,0.0,503,55.68312361111112
72.69368055555557,4.4,0.9,9.5,0.0,515,55.61543131944445
60.67487499999999,3.2,-0.6,8.1,0.5,510,55.50554770833332
71.86734027777779,1.9,-0.7,3.8,1.1,0,55.612194444444434
76.74540972222219,1.6,-0.1,3.2,1.0,0,55.65956499999998
79.83607638888888,2.1,-0.9,3.7,0.0,0,55.76307777777772
79.79918055555557,2.3,-1.2,5.0,0.0,49,55.7251
83.29395833333335,0.7,-2.5,2.9,0.8,0,55.70565499999997
80.95679166666666,5.0,2.0,8.8,0.3,74,55.70965555555552
80.75771527777782,5.3,4.1,7.5,0.0,258,55.70151111111107
80.61533333333333,4.2,1.2,6.5,0.0,0,55.66067701388891
81.7863611111111,2.6,2.0,3.3,0.0,0,55.618831944444445
81.20751388888888,2.1,0.4,4.9,0.1,85,55.58486590277777
78.21674305555557,2.4,0.7,4.8,0.0,147,55.56583840277779
80.50714583333333,2.0,0.3,3.0,3.2,0,55.51375000000004
81.534125,5.5,2.8,9.7,0.1,185,55.53467798611112
86.01456944444443,9.2,6.5,12.1,15.5,0,55.54839020833336
88.62027777777779,11.1,9.6,12.6,23.4,9,55.62060784722223
84.37161111111114,6.9,0.2,10.4,0.1,43,55.58595631944444
86.90694444444445,2.0,-0.8,4.4,0.6,30,55.51523569444447
86.99236111111111,7.3,3.4,11.2,0.4,18,55.54637333333334
82.67118055555555,10.8,7.6,12.1,2.3,0,55.55775715277778
82.30914583333333,6.6,5.5,7.7,9.5,11,55.48282777777779
82.62984027777777,7.4,5.3,9.1,1.8,0,55.60500458333333
82.9864861111111,4.2,2.5,6.0,1.5,140,55.49564493055558
83.99708333333334,3.2,2.5,5.1,0.1,121,55.44393326388889
84.2724097222222,2.8,0.0,5.4,0.1,108,55.434484027777785
82.34180555555554,-0.1,-2.2,1.9,0.0,274,55.35501444444446
81.51985416666668,-0.3,-0.6,0.0,0.0,0,55.30497381944445
84.4597638888889,-0.7,-2.4,0.0,0.0,0,55.23214111111111
86.81336111111112,-1.2,-2.9,1.2,1.0,0,55.18256833333334
87.80541666666666,2.9,1.0,4.8,0.3,15,55.20456659722223
86.48847222222224,3.8,0.2,7.6,0.0,273,55.21164520833333
91.58819444444444,1.6,-0.3,3.2,3.8,0,55.16295548611112
89.85423611111112,5.0,2.7,7.0,0.3,15,55.1826629861111
85.40543749999999,8.4,5.1,11.8,4.2,0,55.171338055555545
78.8206875,10.1,8.4,11.8,1.7,108,55.09140131944446
84.2412638888889,8.0,6.3,12.2,18.5,0,55.03576187499999
88.47902777777779,5.0,0.2,12.1,0.1,109,55.09750013888888
85.35598611111112,1.2,-0.3,3.2,0.0,0,54.98113284722222
89.9045138888889,-0.9,-4.0,0.9,0.0,198,54.931640763888886
89.11305555555559,1.9,0.3,5.3,0.0,194,54.92674173611112
90.68361111111112,0.6,-1.6,4.6,0.0,438,54.92674173611112
92.7415277777778,1.1,-1.1,3.1,0.7,0,54.92674173611112
86.23986111111111,6.0,3.1,7.5,0.1,1,54.92674173611112
88.88965277777778,6.6,4.8,8.4,0.0,0,54.92674173611112
